Date,kospi,kosdaq,dow,nasdaq,sp500,code,close
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,001230,17300
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,001230,18300
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,001230,18500
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,001230,18500
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,001230,18200
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,001230,18250
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,001230,17500
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,001230,17650
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,001230,17100
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,001230,17600
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,001230,17850
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,001230,17850
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,001230,17200
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,001230,17050
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,004370,299000
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,004370,298500
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,004370,302000
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,004370,301500
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,004370,300500
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,004370,299500
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,004370,299000
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,004370,295000
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,004370,290000
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,004370,293000
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,004370,290500
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,004370,291500
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,004370,294000
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,004370,293000
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,004370,290000
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,004370,289000
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,004370,289500
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,004370,287000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,004370,282500
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,004370,279500
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,004370,282500
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,004370,281500
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,004370,290000
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,004370,281000
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,004370,284000
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,004370,292500
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,004370,287500
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,004370,287500
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,004370,292000
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,004370,292000
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,004370,292000
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,004370,291000
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,004370,289500
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,004370,288500
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,004370,291500
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,004370,291000
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,004370,290000
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,004370,288500
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,004370,284000
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,004370,283500
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,073240,6000
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,073240,5910
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,073240,5990
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,073240,5930
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,073240,5970
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,073240,6020
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,073240,5870
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,073240,6080
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,073240,5730
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,073240,5890
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,073240,5790
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,073240,5930
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,073240,5930
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,073240,5940
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,073240,5860
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,073240,5800
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,073240,5820
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,073240,5790
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,073240,5710
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,073240,5500
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,073240,5510
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,073240,5320
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,073240,5340
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,073240,5190
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,073240,5410
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,073240,5480
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,073240,5290
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,073240,5600
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,073240,5720
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,073240,5690
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,073240,5650
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,073240,5650
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,073240,5570
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,073240,5410
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,073240,5380
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,073240,5530
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,073240,5570
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,073240,5560
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,073240,5480
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,073240,5350
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,007310,520000
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,007310,517000
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,007310,528000
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,007310,523000
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,007310,521000
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,007310,521000
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,007310,518000
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,007310,515000
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,007310,510000
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,007310,511000
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,007310,505000
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,007310,509000
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,007310,508000
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,007310,506000
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,007310,512000
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,007310,505000
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,007310,502000
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,007310,501000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,007310,494500
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,007310,490000
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,007310,492000
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,007310,488000
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,007310,488500
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,007310,485000
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,007310,492500
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,007310,489500
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,007310,474500
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,007310,478500
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,007310,484000
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,007310,489000
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,007310,486000
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,007310,490000
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,007310,486000
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,007310,487500
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,007310,485000
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,007310,487000
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,007310,489000
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,007310,488500
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,007310,485000
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,007310,481000
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,051600,37950
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,051600,37600
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,051600,38400
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,051600,39500
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,051600,38400
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,051600,38900
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,051600,38550
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,051600,38100
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,051600,37750
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,051600,37850
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,051600,37950
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,051600,38150
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,051600,38950
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,051600,39650
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,051600,38650
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,051600,38950
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,051600,38250
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,051600,38150
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,051600,38400
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,051600,38100
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,051600,38400
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,051600,40200
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,051600,41500
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,051600,40300
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,051600,40150
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,051600,38150
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,051600,37100
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,051600,40400
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,051600,40400
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,051600,41550
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,051600,43000
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,051600,42850
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,051600,40850
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,051600,42600
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,051600,42950
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,051600,44200
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,051600,43450
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,051600,43600
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,051600,42250
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,051600,41850
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,010120,68500
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,010120,68600
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,010120,68000
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,010120,68400
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,010120,67600
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,010120,68500
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,010120,70300
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,010120,69900
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,010120,70000
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,010120,70200
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,010120,69800
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,010120,69400
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,010120,68900
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,010120,69000
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,010120,67700
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,010120,68400
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,010120,67600
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,010120,68000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,010120,68300
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,010120,66500
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,010120,66700
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,010120,66600
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,010120,65700
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,010120,63000
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,010120,64800
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,010120,63900
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,010120,63300
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,010120,63500
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,010120,64400
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,010120,64900
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,010120,63900
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,010120,64400
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,010120,63500
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,010120,62300
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,010120,62400
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,010120,62600
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,010120,62300
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,010120,63200
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,010120,61300
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,010120,58900
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,069620,162000
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,069620,166000
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,069620,164000
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,069620,164000
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,069620,163500
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,069620,165000
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,069620,161500
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,069620,161500
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,069620,156500
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,069620,158000
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,069620,157500
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,069620,157000
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,069620,157500
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,069620,154500
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,069620,154500
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,069620,153000
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,069620,151500
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,069620,150000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,069620,147500
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,069620,144000
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,069620,145500
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,069620,143000
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,069620,134000
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,069620,130000
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,069620,137500
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,069620,135500
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,069620,134500
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,069620,135500
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,069620,141000
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,069620,141000
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,069620,142000
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,069620,144500
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,069620,143000
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,069620,141000
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,069620,141000
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,069620,141500
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,069620,142000
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,069620,142000
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,069620,143500
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,069620,140000
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,069960,80400
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,069960,80800
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,069960,81400
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,069960,81800
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,069960,81700
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,069960,81400
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,069960,81900
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,069960,82200
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,069960,81100
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,069960,81500
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,069960,81500
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,069960,83100
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,069960,82500
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,069960,82000
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,069960,81900
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,069960,81600
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,069960,82400
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,069960,81600
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,069960,80300
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,069960,79400
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,069960,79900
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,069960,78000
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,069960,81800
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,069960,81000
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,069960,81700
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,069960,83000
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,069960,82500
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,069960,83800
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,069960,83400
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,069960,84100
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,069960,84400
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,069960,83400
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,069960,83300
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,069960,82300
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,069960,82400
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,069960,86400
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,069960,85600
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,069960,85400
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,069960,83700
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,069960,82800
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,042700,34350
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,042700,34550
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,042700,34200
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,042700,34000
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,042700,34050
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,042700,33300
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,042700,32750
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,042700,32550
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,042700,32100
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,042700,32250
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,042700,31950
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,042700,32050
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,042700,32200
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,042700,31850
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,042700,32500
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,042700,32450
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,042700,32400
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,042700,33000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,042700,32200
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,042700,30900
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,042700,31100
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,042700,30500
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,042700,29000
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,042700,27500
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,042700,30200
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,042700,29400
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,042700,28100
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,042700,28100
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,042700,29200
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,042700,31400
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,042700,31150
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,042700,30650
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,042700,30300
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,042700,30150
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,042700,30550
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,042700,30650
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,042700,31650
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,042700,31550
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,042700,32550
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,042700,32150
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,004000,69900
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,004000,70100
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,004000,70500
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,004000,70500
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,004000,70900
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,004000,71900
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,004000,73300
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,004000,79300
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,004000,82900
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,004000,84800
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,004000,89500
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,004000,89700
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,004000,90500
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,004000,91300
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,004000,91100
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,004000,94100
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,004000,93000
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,004000,93000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,004000,93900
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,004000,98500
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,004000,91200
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,004000,90500
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,004000,90900
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,004000,84600
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,004000,86600
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,004000,87200
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,004000,90500
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,004000,90400
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,004000,89700
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,004000,89700
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,004000,90300
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,004000,89200
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,004000,89100
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,004000,86400
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,004000,85900
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,004000,87000
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,004000,86400
