weekday,weeknum,kospi,kosdaq,dow,nasdaq,sp500,code,close
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,005300,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,005300,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,005300,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,005300,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,005300,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,004490,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,004490,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,004490,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,004490,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,004490,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,214320,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,214320,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,214320,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,214320,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,214320,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,091990,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,091990,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,091990,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,091990,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,091990,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,293490,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,293490,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,293490,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,293490,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,293490,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,247540,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,247540,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,247540,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,247540,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,247540,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,068760,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,068760,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,068760,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,068760,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,068760,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,263750,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,263750,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,263750,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,263750,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,263750,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,036490,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,036490,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,036490,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,036490,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,036490,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,028300,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,028300,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,028300,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,028300,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,028300,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,096530,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,096530,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,096530,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,096530,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,096530,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,035760,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,035760,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,035760,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,035760,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,035760,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,196170,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,196170,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,196170,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,196170,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,196170,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,066970,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,066970,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,066970,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,066970,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,066970,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,145020,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,145020,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,145020,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,145020,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,145020,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,253450,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,253450,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,253450,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,253450,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,253450,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,058470,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,058470,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,058470,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,058470,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,058470,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,357780,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,357780,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,357780,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,357780,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,357780,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,240810,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,240810,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,240810,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,240810,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,240810,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,064760,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,064760,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,064760,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,064760,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,064760,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,278280,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,278280,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,278280,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,278280,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,278280,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,032500,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,032500,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,032500,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,032500,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,032500,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,095700,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,095700,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,095700,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,095700,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,095700,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,108320,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,108320,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,108320,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,108320,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,108320,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,237690,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,237690,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,237690,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,237690,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,237690,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,007390,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,007390,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,007390,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,007390,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,007390,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,098460,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,098460,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,098460,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,098460,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,098460,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,048260,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,048260,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,048260,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,048260,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,048260,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,178920,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,178920,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,178920,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,178920,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,178920,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,034230,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,034230,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,034230,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,034230,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,034230,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,005290,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,005290,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,005290,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,005290,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,005290,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,025900,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,025900,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,025900,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,025900,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,025900,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,067160,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,067160,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,067160,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,067160,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,067160,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,078340,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,078340,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,078340,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,078340,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,078340,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,030190,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,030190,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,030190,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,030190,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,030190,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,056190,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,056190,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,056190,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,056190,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,056190,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,268600,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,268600,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,268600,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,268600,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,268600,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,041510,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,041510,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,041510,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,041510,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,041510,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,085660,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,085660,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,085660,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,085660,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,085660,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,035900,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,035900,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,035900,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,035900,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,035900,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,214150,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,214150,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,214150,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,214150,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,214150,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,200130,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,200130,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,200130,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,200130,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,200130,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,039030,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,039030,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,039030,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,039030,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,039030,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,213420,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,213420,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,213420,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,213420,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,213420,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,141080,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,141080,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,141080,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,141080,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,141080,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,060250,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,060250,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,060250,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,060250,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,060250,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,086900,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,086900,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,086900,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,086900,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,086900,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,206650,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,206650,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,206650,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,206650,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,206650,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,235980,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,235980,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,235980,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,235980,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,235980,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,323990,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,323990,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,323990,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,323990,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,323990,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,022100,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,022100,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,022100,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,022100,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,022100,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,140410,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,140410,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,140410,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,140410,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,140410,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,036540,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,036540,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,036540,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,036540,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,036540,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,000250,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,000250,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,000250,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,000250,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,000250,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,048410,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,048410,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,048410,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,048410,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,048410,0
